car,price,expirience,carAge,gender,ownershipType,vehicleClass,annualMileage,frequencyLevel
0,2.135,16,5.00,0,0,1,45.14,2
9,0.945,7,3.51,0,0,2,9.50,2
28,1.622,5,0.19,1,0,1,38.37,2
71,1.553,17,2.85,0,1,2,77.23,2
39,1.825,10,2.43,1,0,2,28.44,2
60,1.257,1,0.04,0,0,2,14.89,0
67,0.614,6,2.93,1,1,0,4.39,2
87,0.428,20,2.53,0,0,2,38.85,2
12,0.633,4,6.32,1,0,1,47.76,1
18,1.253,4,2.15,0,0,2,46.12,1
36,1.576,1,6.67,1,0,1,58.30,1
8,0.629,4,0.15,0,0,0,23.30,1
94,0.426,7,4.93,1,0,0,60.21,1
93,0.169,16,1.18,1,0,2,31.65,2
60,1.799,12,1.78,0,0,0,29.96,2
67,2.531,0,3.76,0,1,1,45.56,0
34,0.450,18,4.44,0,0,0,26.54,2
91,1.549,7,3.74,0,0,2,27.01,2
93,0.198,17,0.41,0,1,0,39.82,2
14,1.121,15,3.37,0,0,0,37.02,2
79,0.822,6,6.09,0,0,0,50.65,1
33,2.387,25,0.82,1,0,0,90.29,2
41,0.689,15,2.21,1,0,0,50.52,2
50,0.594,8,7.13,1,0,3,23.38,2
80,2.020,17,1.99,1,0,1,6.14,2
90,1.572,9,4.58,0,0,1,28.12,2
19,1.918,9,5.99,0,0,0,60.08,1
36,2.353,11,6.66,0,0,0,56.60,2
41,1.202,2,0.01,1,0,3,59.24,0
45,0.941,4,6.03,0,0,0,34.44,1
83,0.286,11,0.06,0,0,1,56.42,2
29,0.409,6,3.52,1,1,2,55.19,1
89,1.216,13,7.17,0,0,1,33.34,2
89,2.715,3,1.71,1,0,2,7.13,2
47,1.894,9,7.82,1,0,0,35.17,1
32,0.740,19,1.06,1,0,0,39.28,0
8,0.162,13,9.08,0,0,0,15.51,2
38,0.852,18,7.14,0,0,1,33.28,2
78,2.437,5,5.63,0,0,1,64.74,1
41,2.703,5,4.64,0,0,0,61.51,1
9,1.846,7,0.98,1,0,1,24.65,2
72,0.671,5,1.59,0,0,0,24.28,2
91,0.363,4,0.72,0,0,0,35.08,1
45,1.701,7,3.22,0,0,0,9.76,2
91,2.248,13,4.76,1,0,0,22.71,2
15,0.413,13,2.75,0,1,2,77.48,2
47,1.916,2,2.05,1,0,3,7.09,1
60,2.808,20,5.03,0,0,0,35.14,2
78,0.863,1,1.26,0,0,0,33.88,0
13,0.242,8,0.29,0,0,0,40.16,2
23,0.239,1,2.27,0,0,1,41.92,0
45,0.850,11,8.88,0,0,1,38.84,2
86,1.504,7,1.34,0,0,2,10.72,2
18,0.453,3,6.66,0,0,0,10.17,1
13,0.307,14,0.85,0,0,2,19.01,2
36,1.768,8,6.85,0,0,2,12.02,2
94,0.774,7,7.05,0,0,2,25.29,2
2,1.263,21,5.80,0,0,0,4.54,2
68,1.095,5,4.11,0,0,0,40.70,2
7,1.159,21,3.10,1,0,0,8.77,2
50,2.908,4,3.37,1,0,0,3.74,2
12,0.336,6,1.22,1,0,2,5.15,2
8,1.187,15,4.34,0,0,3,66.80,2
84,0.516,18,2.72,0,0,0,40.00,2
93,0.668,0,6.15,0,0,2,33.25,0
26,0.221,7,0.33,0,0,1,44.60,2
20,1.402,13,8.59,0,0,2,60.06,2
63,0.291,11,6.32,0,0,0,22.87,2
70,0.330,15,3.49,1,0,2,14.27,2
92,1.256,2,2.31,1,0,0,37.08,0
50,1.427,8,0.55,0,0,0,41.47,2
46,1.085,2,1.38,0,0,0,77.78,0
11,0.506,13,1.60,1,0,0,59.27,2
71,1.279,19,2.66,0,0,1,58.26,2
59,1.926,2,1.61,0,0,0,6.70,0
70,0.447,23,4.47,0,1,0,16.94,2
51,1.926,4,2.41,0,0,3,36.38,1
71,0.195,7,2.36,0,0,0,50.54,2
2,2.601,10,3.43,1,1,2,52.64,2
75,0.996,4,7.57,0,0,0,30.35,1
63,0.589,1,11.29,0,0,0,51.57,0
9,1.391,7,0.85,1,0,2,21.50,2
74,0.778,17,4.65,0,0,0,78.73,2
57,0.447,16,0.43,1,0,2,46.80,2
38,0.266,4,6.09,0,0,0,18.88,1
64,0.294,1,3.14,0,0,0,45.86,2
89,1.021,15,5.84,0,0,2,56.53,2
71,2.113,14,9.04,0,0,0,17.02,2
15,1.790,4,0.25,0,0,0,3.55,2
43,0.818,18,2.60,1,0,1,12.54,2
64,1.017,26,0.64,0,0,1,6.94,2
61,0.390,18,4.34,0,0,2,36.74,2
65,4.077,24,1.27,1,1,2,16.33,2
16,3.579,25,1.27,0,0,0,98.25,2
30,1.363,8,4.60,0,1,2,7.73,2
5,0.170,10,1.97,1,0,2,31.26,2
94,0.943,1,3.97,0,0,2,17.17,0
87,2.107,6,0.64,0,0,2,9.26,2
29,2.601,1,5.83,0,0,2,44.92,0
39,0.188,11,1.58,0,0,2,35.68,2
69,2.456,1,1.67,0,0,2,27.38,0
8,1.610,9,2.91,1,0,0,41.03,2
33,2.061,5,1.54,1,0,0,58.12,2
12,0.681,7,1.16,1,0,0,8.31,2
44,1.511,4,0.86,0,0,0,75.82,1
1,1.933,16,7.14,1,0,3,42.69,2
82,1.224,20,1.42,0,1,3,10.04,2
48,0.494,24,6.02,0,1,0,33.07,2
12,1.316,11,0.59,0,0,2,21.75,2
22,0.293,9,1.30,0,0,2,86.64,2
24,0.459,8,0.13,1,0,1,52.09,2
67,0.765,16,6.57,0,0,2,15.85,2
49,0.724,8,7.04,0,0,0,36.72,1
0,1.898,7,9.55,0,0,3,54.73,1
64,0.415,10,4.06,0,0,0,16.26,2
56,1.607,2,1.45,0,0,2,23.41,0
85,0.235,5,4.47,0,1,0,47.99,2
52,1.458,36,5.55,0,0,2,11.75,2
85,0.718,24,6.72,0,0,3,45.51,2
13,0.393,11,3.62,0,0,0,16.24,2
77,1.653,0,3.34,0,0,2,30.69,0
54,0.916,1,4.63,0,0,0,51.73,0
38,0.160,8,3.15,1,0,0,6.06,2
7,0.492,19,0.68,0,1,2,54.04,2
72,0.567,17,5.05,0,0,1,4.12,2
69,1.130,16,5.25,1,0,0,28.55,2
75,0.671,1,1.09,1,0,0,20.26,1
25,1.043,0,1.90,0,0,2,9.52,0
75,3.050,6,5.86,0,0,0,8.95,1
42,0.885,8,0.83,0,0,3,46.96,2
4,0.496,1,1.21,1,1,2,8.28,0
53,1.688,28,4.28,0,0,2,29.74,2
6,2.638,14,1.01,0,0,1,20.05,2
84,0.257,2,3.05,0,0,0,26.00,0
51,0.710,1,3.48,1,0,3,78.46,0
20,1.447,16,3.37,1,0,2,13.32,1
40,0.437,11,2.81,1,0,2,86.18,2
16,0.811,5,0.76,0,0,2,42.11,2
24,1.738,10,3.30,1,0,2,38.21,2
14,1.495,8,4.03,1,0,1,21.40,2
75,1.563,1,1.67,1,0,2,43.71,0
28,0.795,10,4.26,0,0,0,16.68,2
12,1.979,18,2.86,0,0,2,5.60,2
69,0.265,16,2.86,0,0,1,21.49,2
48,2.120,5,0.74,1,0,0,8.73,2
68,1.376,17,4.37,0,0,0,41.40,2
9,0.551,13,1.04,0,0,0,49.74,2
26,4.265,29,3.81,0,0,0,43.79,2
67,1.107,7,4.12,1,0,0,55.68,1
22,0.244,2,2.96,0,0,2,42.43,0
14,1.830,17,0.24,1,0,0,3.94,2
79,0.917,12,3.35,0,0,1,17.05,2
2,0.649,22,7.72,0,0,0,39.85,2
17,2.087,2,4.70,0,0,1,33.46,0
36,1.339,15,2.96,1,0,0,110.25,2
41,0.243,13,6.77,1,1,0,46.98,2
62,0.448,4,4.53,0,0,0,58.37,1
62,1.842,4,5.18,0,0,0,32.33,1
12,0.961,2,1.07,0,0,0,12.44,0
15,1.372,6,0.27,1,0,0,24.85,2
16,0.593,7,1.34,0,0,0,35.16,2
76,0.897,6,4.88,1,0,0,44.55,2
74,1.208,13,3.25,0,1,0,14.45,2
39,1.191,1,4.37,0,1,0,41.08,0
53,0.874,23,0.23,0,0,0,57.23,2
34,0.574,8,1.22,0,1,0,18.62,2
23,2.079,9,3.60,1,0,0,41.85,2
51,0.568,10,1.62,0,0,0,6.01,2
54,1.644,14,2.47,0,0,0,47.71,2
89,0.515,3,5.83,0,0,0,25.40,1
8,1.263,5,9.79,0,0,1,46.43,1
37,0.653,6,1.98,0,0,0,39.33,2
6,0.723,15,4.35,0,0,0,12.02,2
67,3.124,16,5.39,1,0,1,32.61,2
55,0.169,0,6.80,0,0,2,4.67,0
91,0.163,20,2.08,0,0,0,40.07,2
18,1.835,1,7.76,0,1,2,48.46,0
18,1.232,19,1.34,1,0,2,32.30,2
14,2.847,1,2.80,1,0,0,9.06,0
85,0.304,17,0.75,0,0,1,15.50,2
68,0.905,20,2.58,1,0,3,24.48,2
61,2.050,3,2.22,1,0,0,14.62,1
19,2.715,10,0.24,1,0,2,21.62,2
1,1.599,1,2.91,0,1,0,5.34,0
76,2.211,21,1.85,1,0,3,76.83,2
14,0.786,21,2.19,0,0,0,45.69,1
66,1.249,16,3.89,1,0,1,69.72,2
45,0.503,1,3.37,1,0,2,4.87,1
75,0.681,23,5.15,1,1,3,78.07,2
52,0.825,16,1.56,0,0,0,14.59,2
68,2.198,5,3.64,0,0,3,38.61,2
73,1.683,3,0.56,0,1,1,26.44,1
56,0.929,3,4.77,0,0,0,4.13,2
88,1.835,5,2.61,0,0,2,65.34,2
6,1.147,12,3.64,1,0,1,11.65,2
58,2.073,6,7.12,0,0,2,16.35,2
41,0.950,25,6.56,0,0,0,38.76,2
0,1.439,3,4.08,1,0,2,27.37,1
23,1.634,12,3.76,1,0,1,45.50,2
74,2.475,3,7.51,1,0,2,77.42,1
81,0.278,3,3.10,1,0,3,35.18,1
17,0.614,16,2.29,0,0,2,44.88,2
64,0.401,4,4.05,1,0,1,33.61,1
77,0.690,8,4.60,0,0,1,37.99,2
0,1.492,15,4.46,1,1,3,83.21,2
54,0.544,2,7.61,1,0,1,45.27,1
19,3.977,10,3.91,0,0,2,3.07,2
72,1.915,1,6.57,0,1,2,4.72,0
25,2.418,1,0.72,1,0,0,17.14,0
33,2.199,16,2.62,0,0,0,29.69,2
15,1.329,13,1.20,0,1,3,37.12,2
31,1.625,18,4.28,0,0,0,66.26,2
33,1.421,7,1.95,0,0,2,53.16,2
56,1.588,7,3.09,1,0,0,10.45,2
2,0.394,16,2.93,0,1,2,30.26,2
8,0.782,19,1.55,0,0,0,30.92,2
39,1.471,3,11.64,0,0,0,39.62,1
70,0.282,12,5.56,0,0,2,49.49,2
70,0.267,15,2.21,1,0,2,58.00,2
48,0.845,8,2.60,0,0,2,53.67,2
40,0.617,9,3.04,0,1,2,28.83,2
65,0.983,0,4.63,0,0,0,14.88,0
58,0.361,13,0.24,0,0,0,10.71,2
64,0.179,5,4.31,0,0,0,11.56,2
32,0.846,6,6.93,0,0,0,20.83,2
37,2.027,1,4.58,1,1,2,12.16,0
36,0.389,2,0.25,1,0,1,30.59,0
49,0.680,1,1.39,0,0,2,31.90,0
15,2.131,10,3.30,0,0,3,21.90,2
49,1.492,15,6.28,0,0,0,12.33,2
88,0.344,10,4.65,0,0,3,32.37,2
13,0.205,14,2.95,1,0,2,80.93,2
91,0.755,8,0.39,0,0,0,23.83,2
94,1.282,23,0.87,0,0,1,17.85,2
44,0.810,15,7.87,0,0,0,17.40,2
30,1.596,11,4.25,0,0,3,53.17,1
51,1.399,14,0.88,0,0,0,8.25,2
8,0.749,14,1.10,0,0,0,34.33,2
18,1.499,13,4.55,0,1,2,45.87,2
88,1.396,8,2.06,0,0,0,75.83,2
73,1.502,10,2.82,1,0,2,60.03,2
68,0.437,20,0.42,0,0,0,16.22,2
22,2.582,5,5.98,0,0,2,12.30,2
67,0.941,5,0.81,1,0,2,8.73,2
59,1.623,3,3.47,0,0,0,25.97,1
70,0.559,16,5.62,0,0,3,27.76,2
32,2.739,13,0.32,0,1,2,44.96,2
56,1.849,16,5.98,0,0,2,3.75,2
6,1.186,17,5.70,1,0,2,48.17,2
37,2.710,12,0.02,0,0,2,40.15,2
88,2.318,1,5.33,0,0,2,20.87,0
59,2.971,3,1.01,0,1,0,16.36,1
85,0.495,0,5.63,0,1,3,56.54,0
84,1.639,2,5.56,0,0,0,45.74,0
29,0.291,22,2.33,1,0,2,48.09,2
86,2.108,6,4.70,0,0,0,63.60,1
14,1.296,7,5.79,0,0,0,40.50,1
24,0.893,15,0.62,0,0,0,10.62,2
76,2.082,16,1.86,1,0,3,44.53,2
0,0.610,1,4.36,1,0,3,35.52,1
74,0.373,21,6.39,1,0,0,11.94,2
72,3.293,12,6.69,0,0,1,44.46,2
8,1.340,4,6.26,1,1,0,45.42,1
28,0.917,13,0.58,0,1,0,6.90,2
16,0.704,21,1.96,0,0,0,33.65,2
34,0.612,11,6.37,0,1,0,22.92,2
70,0.250,15,0.45,0,1,2,65.76,2
24,0.945,3,3.47,1,0,1,42.85,1
89,1.047,10,2.60,0,0,0,7.92,2
8,1.735,3,3.39,1,0,2,41.01,1
74,1.064,25,3.39,0,1,0,38.06,2
59,1.030,11,0.62,0,0,1,15.51,2
2,1.817,0,0.26,0,0,1,5.20,0
0,0.884,10,3.07,1,0,0,53.94,2
80,0.929,13,2.42,0,0,0,42.41,2
73,0.440,11,2.34,0,0,2,7.24,2
71,2.002,11,5.77,0,1,2,20.87,2
8,0.158,12,2.36,0,0,0,5.01,2
78,0.160,3,3.92,0,0,2,11.86,1
78,1.231,17,12.37,0,1,2,43.97,2
32,1.554,11,3.62,0,0,2,75.06,2
63,0.219,19,3.59,0,0,0,54.98,2
86,2.334,11,2.95,0,0,2,12.77,2
58,1.391,22,5.80,0,0,0,12.33,2
28,0.963,5,0.03,0,0,3,20.53,2
63,0.157,11,0.12,0,0,2,28.01,1
7,0.442,3,3.49,0,0,2,59.41,1
84,0.300,24,3.80,1,1,0,47.93,2
86,1.358,3,5.54,0,0,0,43.44,1
51,0.893,2,2.82,0,1,0,38.74,0
13,2.980,13,2.75,0,0,2,8.15,2
22,0.289,7,2.74,0,0,1,33.77,2
46,2.427,19,1.40,1,0,0,20.99,2
13,0.377,2,0.97,0,0,3,68.68,0
40,1.234,15,1.58,0,0,2,12.54,2
2,1.083,4,4.96,0,0,2,28.96,1
22,0.415,20,5.49,0,1,1,42.50,2
80,3.742,1,1.59,0,0,0,58.56,0
60,1.716,12,1.94,1,0,2,15.66,2
19,0.494,8,2.65,1,0,2,20.49,2
9,0.975,14,5.49,1,0,0,67.58,2
73,4.391,6,0.59,0,1,0,4.16,1
41,1.350,20,6.41,0,0,0,36.61,2
84,2.643,11,0.10,0,0,1,32.84,2
79,1.814,22,1.80,0,1,0,64.19,2
62,2.579,25,3.01,1,0,0,61.56,2
79,1.166,15,2.94,0,0,3,3.96,2
26,1.555,15,5.94,0,0,0,39.75,2
45,0.249,5,0.67,0,0,1,35.80,2
53,0.429,18,0.17,0,0,2,12.81,2
6,0.773,19,7.21,0,0,2,22.93,2
61,1.782,16,2.28,0,0,1,5.64,2
29,0.545,9,1.78,0,0,1,29.03,2
10,0.316,20,0.03,0,0,0,21.35,2
72,0.419,6,7.90,0,0,0,5.81,2
39,0.194,17,1.68,0,0,0,34.02,2
73,1.739,1,4.70,1,0,0,64.01,0
89,2.025,1,3.30,0,0,0,65.96,0
94,1.382,8,4.42,0,1,3,32.91,2
27,2.910,6,11.46,0,0,1,7.61,2
81,0.831,16,1.40,0,0,0,41.35,2
79,1.753,7,1.33,0,0,2,6.52,2
40,1.997,10,0.44,1,0,2,54.95,2
92,0.527,3,2.98,0,1,2,34.63,1
71,1.765,7,2.27,1,0,2,12.07,2
21,0.688,7,6.85,1,0,2,19.68,2
43,2.112,5,2.30,0,0,2,53.27,2
33,0.879,2,2.10,1,1,2,18.07,0
11,0.938,15,3.46,1,0,0,31.53,2
79,0.259,9,3.12,0,0,3,40.45,2
70,3.387,28,4.78,0,0,1,64.57,2
74,1.116,10,1.56,0,0,2,24.95,2
9,0.628,13,8.34,0,0,1,31.53,2
76,0.538,9,1.34,0,0,0,54.89,2
9,6.427,10,7.13,0,0,2,44.19,2
63,1.586,20,5.96,1,0,1,27.98,1
31,0.717,2,3.03,0,1,0,38.99,0
48,1.375,12,0.93,1,0,0,41.73,2
65,0.769,7,2.23,1,0,2,9.89,2
69,3.145,9,3.91,1,0,2,42.58,1
89,3.256,17,2.72,1,0,3,3.29,2
18,0.813,5,6.62,0,0,1,28.60,2
24,1.004,13,5.55,0,0,3,53.57,2
35,0.641,4,4.20,0,1,0,35.81,1
77,0.821,13,8.29,1,0,1,80.45,2
46,1.888,0,2.06,0,0,0,15.24,0
2,1.901,5,4.59,1,0,1,51.91,1
5,0.351,15,1.75,0,0,0,23.17,2
48,0.666,12,0.91,0,0,0,49.38,2
74,0.456,6,1.44,0,0,0,11.99,2
34,0.722,13,4.67,0,0,3,51.57,2
38,1.003,12,6.18,1,0,0,28.35,2
31,0.528,12,1.46,0,0,2,46.57,2
92,2.129,9,4.64,1,0,0,9.46,2
50,1.745,22,0.64,0,0,0,6.46,2
58,1.232,8,0.52,1,0,2,8.30,2
0,0.487,3,3.56,0,1,0,30.98,1
54,0.245,3,6.79,0,0,2,88.15,1
21,2.398,7,3.37,0,0,1,45.80,2
35,0.288,1,3.29,1,0,1,37.05,1
9,1.112,7,1.46,0,0,2,28.43,2
37,1.617,18,3.29,1,0,3,51.14,2
12,0.655,20,6.34,1,0,0,46.07,2
68,0.512,11,3.81,0,1,0,14.29,2
88,2.505,7,0.46,0,1,0,60.40,2
20,1.660,12,7.47,0,0,0,14.33,2
91,0.873,16,4.52,1,1,0,13.86,2
29,2.626,1,1.72,1,0,2,78.11,0
54,0.807,9,8.04,1,0,0,3.59,2
43,1.053,13,0.58,0,0,1,20.17,2
69,3.314,4,3.65,0,0,0,46.56,1
30,1.480,11,1.09,0,0,0,30.18,2
15,0.342,1,3.58,1,0,1,50.28,0
14,0.939,7,2.24,0,1,0,24.01,2
38,1.278,17,2.25,1,0,2,68.96,2
54,1.621,7,2.89,1,0,0,24.47,2
31,0.493,3,2.13,1,0,0,51.49,1
54,0.788,20,2.79,0,0,0,49.78,2
86,1.084,5,2.72,0,0,0,60.65,2
5,1.607,0,5.00,1,0,2,26.52,0
34,1.302,17,3.49,0,0,2,79.41,2
34,0.706,4,11.05,1,0,0,44.03,1
10,0.444,10,1.65,1,0,2,26.74,2
43,2.529,22,1.00,0,0,3,36.46,2
4,0.646,16,1.45,1,1,1,10.86,2
18,0.862,17,7.45,1,0,0,42.51,0
90,1.259,7,2.30,0,0,0,40.66,2
88,1.971,13,3.16,1,0,2,27.28,2
33,1.528,5,1.62,0,0,0,23.11,2
4,0.994,17,0.85,0,0,2,5.26,2
94,0.698,11,3.09,0,1,3,24.90,2
86,0.824,3,5.05,1,0,1,6.90,1
49,1.995,8,5.41,0,0,0,41.41,1
91,0.782,12,1.15,0,0,0,28.05,2
43,0.562,7,1.60,0,0,1,34.59,2
35,0.741,14,0.81,1,0,2,30.20,2
56,1.546,14,0.16,0,0,2,41.40,2
43,1.505,0,7.49,0,0,1,46.96,0
31,2.645,1,2.18,0,0,3,18.96,0
51,1.109,6,2.07,1,0,0,60.76,2
84,0.235,8,0.43,0,0,0,18.87,2
40,1.062,6,0.85,1,0,0,47.02,2
68,1.105,1,7.36,0,0,0,7.16,0
77,1.312,5,5.39,0,0,2,43.61,1
48,0.749,11,1.23,0,0,3,5.93,2
18,1.043,10,5.66,0,0,3,67.36,2
36,0.275,7,0.87,0,0,1,33.30,2
86,0.217,3,5.41,0,0,0,18.16,1
29,2.319,5,2.86,1,0,0,20.35,2
24,2.540,12,4.76,0,1,2,44.23,2
65,0.660,2,1.19,0,0,0,5.29,0
61,1.583,16,0.68,1,0,2,44.40,2
62,0.714,4,1.19,0,0,0,78.25,1
22,0.663,3,4.60,1,0,0,39.46,1
55,0.310,8,7.77,1,0,2,12.17,2
13,0.849,12,7.07,0,0,0,40.76,2
53,3.243,4,7.76,0,0,2,7.24,1
85,0.907,5,1.16,1,0,2,7.77,2
53,0.834,8,4.25,0,0,0,19.11,2
69,2.168,0,4.05,0,0,1,23.84,0
29,0.901,5,1.36,0,0,1,54.87,2
53,2.480,1,2.64,0,0,1,33.89,0
51,0.415,0,1.67,0,1,0,22.98,0
75,0.816,8,3.88,0,1,2,17.59,2
15,2.471,4,1.83,0,1,0,31.54,1
70,4.298,10,3.58,0,0,1,16.75,2
72,0.751,12,2.29,0,0,1,21.45,2
86,0.511,7,1.92,0,0,0,69.50,2
9,0.924,10,5.73,1,0,2,4.00,2
59,2.207,8,0.12,0,0,2,49.39,2
42,0.477,16,2.71,1,0,0,6.62,2
73,2.452,19,1.33,0,0,2,29.12,2
56,0.618,19,0.66,0,0,3,13.70,2
27,1.325,18,3.06,0,0,0,11.37,2
34,0.654,3,6.60,0,0,0,36.98,1
90,1.079,6,2.28,1,0,3,39.13,1
82,3.349,14,6.50,0,0,0,30.56,2
86,1.447,2,3.82,0,0,0,13.27,0
28,1.074,4,2.21,0,0,2,46.23,1
18,0.289,14,1.39,0,0,0,21.25,2
86,2.249,2,5.47,0,0,2,9.01,0
16,0.788,6,3.55,0,0,0,27.67,2
39,1.630,3,2.53,0,0,0,51.44,1
37,2.272,20,8.12,0,0,0,17.49,2
55,0.535,3,1.47,1,0,2,40.89,1
74,0.539,11,5.81,0,1,2,14.38,2
74,1.938,6,3.85,0,0,2,19.99,2
8,1.658,3,1.40,1,1,0,17.66,1
50,0.859,2,1.50,1,0,0,10.29,1
33,1.855,8,4.48,1,0,2,46.85,2
40,2.155,15,1.43,1,0,2,57.57,2
37,4.308,10,0.05,0,0,0,17.25,2
44,0.398,7,10.86,0,0,0,12.17,2
34,0.824,7,4.25,1,0,0,30.60,2
25,0.583,31,6.68,1,0,0,34.01,2
2,1.136,1,8.98,0,0,3,10.71,0
29,0.979,6,1.49,1,0,2,19.71,2
56,0.978,10,7.61,0,0,0,18.04,2
54,1.923,22,7.18,1,0,2,71.21,2
52,0.360,18,2.94,1,0,2,65.03,2
93,0.480,0,3.89,0,0,2,20.44,0
6,2.700,7,1.71,1,0,2,37.52,2
68,1.847,4,4.83,0,1,2,46.87,1
54,0.987,14,0.99,0,0,0,61.41,2
43,1.020,1,1.98,0,0,0,23.27,0
69,1.162,5,3.39,0,0,0,10.56,2
31,0.644,0,3.93,0,0,2,66.30,0
66,0.441,3,1.00,0,0,2,53.28,1
71,1.844,9,1.23,0,0,1,61.38,2
87,0.645,14,7.89,0,0,3,4.68,2
71,0.927,12,2.07,0,0,2,64.23,2
92,0.416,14,6.92,1,1,2,33.01,2
34,0.381,23,3.10,0,1,3,58.33,2
50,1.279,23,4.82,0,0,3,34.99,2
71,0.844,7,2.03,0,0,0,13.96,2
25,0.217,24,4.89,1,0,2,8.84,2
59,1.461,10,3.98,0,0,2,72.51,2
34,1.107,6,4.01,1,0,1,83.37,1
59,1.618,11,4.05,0,0,2,78.62,2
79,1.449,7,1.80,0,0,3,10.14,2
59,0.913,9,1.25,0,0,0,11.78,2
88,1.506,11,0.31,0,0,0,31.44,2
59,1.573,5,4.83,0,0,0,50.24,1
46,1.950,0,1.27,1,0,1,6.05,0
94,1.920,11,2.41,0,0,0,10.44,2
87,2.172,13,4.28,0,0,0,66.95,1
24,1.972,10,3.07,1,0,2,24.80,2
79,0.291,0,1.41,0,0,3,53.04,0
62,1.259,0,3.94,0,0,2,38.78,0
28,1.154,9,6.50,0,0,3,59.94,1
26,0.200,15,1.27,0,0,3,52.62,2
90,0.280,6,1.43,0,0,2,53.15,2
56,0.911,18,5.78,0,0,0,27.35,2
71,1.209,7,1.57,0,0,2,44.60,2
94,1.347,3,1.99,0,0,0,12.83,1
55,2.051,16,0.70,0,1,2,63.56,2
62,0.206,20,4.01,0,0,0,30.54,2
1,0.712,8,10.59,1,0,0,74.19,1
62,0.592,12,0.41,0,0,0,54.93,2
87,1.010,9,1.00,0,0,0,74.81,2
40,0.570,3,4.18,0,0,0,5.71,1
90,0.649,1,1.66,0,0,0,35.18,0
26,2.665,9,0.19,1,0,3,17.62,2
55,1.317,21,6.07,0,1,3,33.70,2
89,1.644,9,5.26,0,0,0,32.88,1
85,0.757,18,5.24,0,0,2,46.90,2
17,2.374,24,4.97,0,0,0,43.66,2
74,0.471,12,7.81,0,0,1,15.60,2
37,1.715,7,0.49,1,0,2,59.18,2
25,1.900,12,1.36,1,0,1,38.44,2
79,0.340,4,3.84,0,0,3,20.28,1
69,1.676,23,1.39,0,1,2,11.99,2
14,0.750,1,4.64,1,0,0,17.40,1
64,3.542,10,7.63,0,0,0,46.76,2
84,0.883,6,2.74,0,0,0,63.63,2
49,1.298,10,3.51,0,1,1,17.95,2
50,2.167,18,8.86,0,0,2,14.19,2
81,1.061,7,3.44,1,0,0,32.38,2
71,0.935,22,3.44,0,0,0,8.82,2
28,3.182,11,2.33,1,0,1,55.23,2
5,2.110,16,3.49,0,0,2,27.19,2
1,0.860,1,6.02,0,0,1,19.64,0
63,2.258,2,6.18,1,0,0,41.11,1
75,0.586,0,6.44,0,0,2,21.22,0
39,1.845,4,3.97,1,0,2,69.12,1
16,0.531,1,1.02,0,0,2,41.12,0
39,0.538,8,0.12,0,0,0,21.45,2
58,1.271,3,0.31,0,0,0,44.52,1
69,0.682,21,0.60,0,0,2,16.64,2
85,0.208,10,1.52,1,0,2,13.82,2
19,0.342,19,3.84,0,0,0,50.58,2
43,0.435,8,2.95,0,0,2,47.23,2
68,1.546,6,5.91,0,0,2,56.08,1
60,1.315,14,3.10,1,1,1,75.87,2
1,0.505,18,0.85,1,0,2,11.24,2
3,0.631,22,2.05,0,0,1,45.02,0
81,1.779,13,6.68,0,0,0,16.42,2
41,0.807,13,4.81,1,0,2,43.32,2
12,0.226,27,4.79,0,0,0,25.93,2
35,2.085,2,2.38,1,0,0,22.55,0
66,1.663,20,4.68,0,0,0,66.69,2
17,1.097,15,1.19,0,0,2,32.18,2
90,1.491,12,2.98,1,0,2,11.10,2
77,1.763,3,2.63,0,1,2,6.37,1
67,0.978,25,5.83,0,0,2,27.33,2
59,1.065,4,1.84,0,0,0,10.33,1
16,0.315,15,12.64,0,1,0,15.99,2
87,1.313,12,2.12,0,1,2,30.27,2
17,0.469,15,7.57,1,0,1,79.96,2
72,1.019,7,6.99,1,0,0,27.36,2
83,0.688,26,2.91,0,0,1,67.29,2
38,1.225,5,2.46,0,1,0,42.45,2
84,2.493,3,1.33,1,0,0,30.80,1
52,0.858,32,3.80,1,0,2,19.66,2
14,2.049,7,2.01,0,0,0,20.29,2
14,1.939,12,2.47,0,0,0,24.20,2
12,1.609,2,5.03,0,0,2,5.16,0
5,2.178,17,7.79,1,0,0,45.98,2
66,0.430,23,0.81,0,0,1,46.48,2
65,3.201,23,6.80,0,0,2,46.41,2
37,0.596,18,1.69,0,0,2,5.86,2
54,1.338,12,6.70,1,0,2,86.23,2
28,1.462,9,5.66,0,0,0,53.73,1
39,0.484,13,2.00,0,0,0,4.37,2
48,2.896,4,7.33,0,0,3,17.50,1
84,1.523,10,3.80,1,0,1,60.00,2
55,1.852,9,2.27,1,0,0,10.76,2
63,0.550,7,5.59,0,0,3,56.52,1
62,1.426,18,3.56,1,0,2,5.45,2
31,0.412,13,0.01,0,0,1,3.73,2
52,0.532,1,9.44,0,0,2,9.68,0
5,0.783,0,4.13,0,0,0,3.87,0
9,0.433,1,3.07,1,0,0,51.85,0
38,1.137,22,4.07,0,0,2,51.12,2
50,1.751,12,1.20,0,0,2,19.75,2
20,0.551,14,2.74,1,0,0,17.09,2
76,0.193,4,3.01,1,0,3,38.00,1
24,2.095,22,2.06,0,0,0,23.28,2
0,0.816,14,6.42,1,1,2,7.30,2
93,0.514,5,8.46,1,0,1,38.33,1
43,1.735,15,0.21,0,1,3,11.68,2
